store_id,upc_code,item_name,date,amount,quantity,unit_price,category,size,msu
90,00257256000005,COBB SALAD,2014-01-02,6.95,1.0,6.95,,EACH,1
90,00257256000005,COBB SALAD,2014-01-04,13.9,2.0,6.95,,EACH,1
90,00257256000005,COBB SALAD,2014-01-05,6.95,1.0,6.95,,EACH,1
90,00257256000005,COBB SALAD,2014-01-08,13.9,2.0,6.95,,EACH,1
90,00257256000005,COBB SALAD,2014-01-10,27.8,4.0,6.95,,EACH,1
90,00257256000005,COBB SALAD,2014-01-16,118.15,17.0,6.95,,EACH,1
90,00257256000005,COBB SALAD,2014-01-17,20.85,3.0,6.95,,EACH,1
90,00257256000005,COBB SALAD,2014-01-18,27.8,4.0,6.95,,EACH,1
90,00257256000005,COBB SALAD,2014-01-19,6.95,1.0,6.95,,EACH,1
90,00257256000005,COBB SALAD,2014-01-22,20.85,3.0,6.95,,EACH,1
90,00257256000005,COBB SALAD,2014-01-23,6.95,1.0,6.95,,EACH,1
90,00257256000005,COBB SALAD,2014-01-24,20.85,3.0,6.95,,EACH,1
90,00257256000005,COBB SALAD,2014-01-26,13.9,2.0,6.95,,EACH,1
90,00257256000005,COBB SALAD,2014-01-28,27.8,4.0,6.95,,EACH,1
90,00257256000005,COBB SALAD,2014-01-29,20.85,3.0,6.95,,EACH,1
90,00257256000005,COBB SALAD,2014-01-30,13.9,2.0,6.95,,EACH,1
90,00257256000005,COBB SALAD,2014-02-01,20.85,3.0,6.95,,EACH,1
90,00257256000005,COBB SALAD,2014-02-05,6.95,1.0,6.95,,EACH,1
90,00257256000005,COBB SALAD,2014-02-06,6.95,1.0,6.95,,EACH,1
90,00257256000005,COBB SALAD,2014-02-07,20.85,3.0,6.95,,EACH,1
90,00257256000005,COBB SALAD,2014-02-08,6.95,1.0,6.95,,EACH,1
90,00257256000005,COBB SALAD,2014-02-09,20.85,3.0,6.95,,EACH,1
90,00257256000005,COBB SALAD,2014-02-12,13.9,2.0,6.95,,EACH,1
90,00257256000005,COBB SALAD,2014-02-13,27.8,4.0,6.95,,EACH,1
90,00257256000005,COBB SALAD,2014-02-14,34.75,5.0,6.95,,EACH,1
90,00257256000005,COBB SALAD,2014-02-15,13.9,2.0,6.95,,EACH,1
90,00257256000005,COBB SALAD,2014-02-17,6.95,1.0,6.95,,EACH,1
90,00257256000005,COBB SALAD,2014-02-19,13.9,2.0,6.95,,EACH,1
90,00257256000005,COBB SALAD,2014-02-20,13.9,2.0,6.95,,EACH,1
90,00257256000005,COBB SALAD,2014-02-21,6.95,0.87,7.99,,EACH,1
90,00257256000005,COBB SALAD,2014-02-22,13.9,1.74,7.99,,EACH,1
90,00257256000005,COBB SALAD,2014-02-23,6.95,0.87,7.99,,EACH,1
90,00257256000005,COBB SALAD,2014-02-24,13.9,1.74,7.99,,EACH,1
90,00257256000005,COBB SALAD,2014-02-26,31.96,4.0,7.99,,EACH,1
90,00257256000005,COBB SALAD,2014-02-27,7.99,1.0,7.99,,EACH,1
90,00257256000005,COBB SALAD,2014-02-28,7.99,1.0,7.99,,EACH,1
90,00257256000005,COBB SALAD,2014-03-02,7.99,1.0,7.99,,EACH,1
90,00257256000005,COBB SALAD,2014-03-03,15.98,2.0,7.99,,EACH,1
90,00257256000005,COBB SALAD,2014-03-04,15.98,2.0,7.99,,EACH,1
90,00257256000005,COBB SALAD,2014-03-06,23.97,3.0,7.99,,EACH,1
90,00257256000005,COBB SALAD,2014-03-07,15.98,2.0,7.99,,EACH,1
90,00257256000005,COBB SALAD,2014-03-08,23.97,3.0,7.99,,EACH,1
90,00257256000005,COBB SALAD,2014-03-09,15.98,2.0,7.99,,EACH,1
90,00257256000005,COBB SALAD,2014-03-10,7.99,1.0,7.99,,EACH,1
90,00257256000005,COBB SALAD,2014-03-11,23.97,3.0,7.99,,EACH,1
90,00257256000005,COBB SALAD,2014-03-12,23.97,3.0,7.99,,EACH,1
90,00257256000005,COBB SALAD,2014-03-13,15.98,2.0,7.99,,EACH,1
90,00257256000005,COBB SALAD,2014-03-14,15.98,2.0,7.99,,EACH,1
90,00257256000005,COBB SALAD,2014-03-15,7.99,1.0,7.99,,EACH,1
90,00257256000005,COBB SALAD,2014-03-16,15.98,2.0,7.99,,EACH,1
90,00257256000005,COBB SALAD,2014-03-17,7.99,1.0,7.99,,EACH,1
90,00257256000005,COBB SALAD,2014-03-18,23.97,3.0,7.99,,EACH,1
90,00257256000005,COBB SALAD,2014-03-20,23.97,3.0,7.99,,EACH,1
90,00257256000005,COBB SALAD,2014-03-21,23.97,3.0,7.99,,EACH,1
90,00257256000005,COBB SALAD,2014-03-23,23.97,3.0,7.99,,EACH,1
90,00257256000005,COBB SALAD,2014-03-25,31.96,4.0,7.99,,EACH,1
90,00257256000005,COBB SALAD,2014-03-26,39.95,5.0,7.99,,EACH,1
90,00257256000005,COBB SALAD,2014-03-27,23.97,3.0,7.99,,EACH,1
90,00257256000005,COBB SALAD,2014-03-28,31.96,4.0,7.99,,EACH,1
90,00257256000005,COBB SALAD,2014-03-30,7.99,1.0,7.99,,EACH,1
90,00257256000005,COBB SALAD,2014-03-31,15.98,2.0,7.99,,EACH,1
90,00257256000005,COBB SALAD,2014-04-01,23.97,3.0,7.99,,EACH,1
90,00257256000005,COBB SALAD,2014-04-02,23.97,3.0,7.99,,EACH,1
90,00257256000005,COBB SALAD,2014-04-03,15.98,2.0,7.99,,EACH,1
90,00257256000005,COBB SALAD,2014-04-04,15.98,2.0,7.99,,EACH,1
90,00257256000005,COBB SALAD,2014-04-05,15.98,2.0,7.99,,EACH,1
90,00257256000005,COBB SALAD,2014-04-06,15.98,2.0,7.99,,EACH,1
90,00257256000005,COBB SALAD,2014-04-08,47.94,6.0,7.99,,EACH,1
90,00257256000005,COBB SALAD,2014-04-09,23.97,3.0,7.99,,EACH,1
90,00257256000005,COBB SALAD,2014-04-10,31.96,4.0,7.99,,EACH,1
90,00257256000005,COBB SALAD,2014-04-11,23.97,3.0,7.99,,EACH,1
90,00257256000005,COBB SALAD,2014-04-12,23.97,3.0,7.99,,EACH,1
90,00257256000005,COBB SALAD,2014-04-14,7.99,1.0,7.99,,EACH,1
90,00257256000005,COBB SALAD,2014-04-15,39.95,5.0,7.99,,EACH,1
90,00257256000005,COBB SALAD,2014-04-17,23.97,3.0,7.99,,EACH,1
