store_id,upc_code,item_name,date,amount,quantity,unit_price,category,size,msu
90,00257251000000,CAESAR SALAD,2014-01-02,62.55,9.0,6.95,,EACH,1
90,00257251000000,CAESAR SALAD,2014-01-03,48.65,7.0,6.95,,EACH,1
90,00257251000000,CAESAR SALAD,2014-01-04,48.65,7.0,6.95,,EACH,1
90,00257251000000,CAESAR SALAD,2014-01-05,20.85,3.0,6.95,,EACH,1
90,00257251000000,CAESAR SALAD,2014-01-06,55.6,8.0,6.95,,EACH,1
90,00257251000000,CAESAR SALAD,2014-01-07,62.55,9.0,6.95,,EACH,1
90,00257251000000,CAESAR SALAD,2014-01-08,27.8,4.0,6.95,,EACH,1
90,00257251000000,CAESAR SALAD,2014-01-09,62.55,9.0,6.95,,EACH,1
90,00257251000000,CAESAR SALAD,2014-01-10,48.65,7.0,6.95,,EACH,1
90,00257251000000,CAESAR SALAD,2014-01-11,76.45,11.0,6.95,,EACH,1
90,00257251000000,CAESAR SALAD,2014-01-13,20.85,3.0,6.95,,EACH,1
90,00257251000000,CAESAR SALAD,2014-01-14,69.5,10.0,6.95,,EACH,1
90,00257251000000,CAESAR SALAD,2014-01-15,62.55,9.0,6.95,,EACH,1
90,00257251000000,CAESAR SALAD,2014-01-16,41.7,6.0,6.95,,EACH,1
90,00257251000000,CAESAR SALAD,2014-01-17,34.75,5.0,6.95,,EACH,1
90,00257251000000,CAESAR SALAD,2014-01-18,13.9,2.0,6.95,,EACH,1
90,00257251000000,CAESAR SALAD,2014-01-19,69.5,10.0,6.95,,EACH,1
90,00257251000000,CAESAR SALAD,2014-01-20,69.5,10.0,6.95,,EACH,1
90,00257251000000,CAESAR SALAD,2014-01-21,48.65,7.0,6.95,,EACH,1
90,00257251000000,CAESAR SALAD,2014-01-22,139.0,20.0,6.95,,EACH,1
90,00257251000000,CAESAR SALAD,2014-01-23,62.55,9.0,6.95,,EACH,1
90,00257251000000,CAESAR SALAD,2014-01-24,55.6,8.0,6.95,,EACH,1
90,00257251000000,CAESAR SALAD,2014-01-25,69.5,10.0,6.95,,EACH,1
90,00257251000000,CAESAR SALAD,2014-01-26,20.85,3.0,6.95,,EACH,1
90,00257251000000,CAESAR SALAD,2014-01-27,27.8,4.0,6.95,,EACH,1
90,00257251000000,CAESAR SALAD,2014-01-28,55.6,8.0,6.95,,EACH,1
90,00257251000000,CAESAR SALAD,2014-01-29,41.7,6.0,6.95,,EACH,1
90,00257251000000,CAESAR SALAD,2014-01-30,76.45,11.0,6.95,,EACH,1
90,00257251000000,CAESAR SALAD,2014-01-31,34.75,5.0,6.95,,EACH,1
90,00257251000000,CAESAR SALAD,2014-02-01,48.65,7.0,6.95,,EACH,1
90,00257251000000,CAESAR SALAD,2014-02-02,20.85,3.0,6.95,,EACH,1
90,00257251000000,CAESAR SALAD,2014-02-03,62.55,9.0,6.95,,EACH,1
90,00257251000000,CAESAR SALAD,2014-02-04,41.7,6.0,6.95,,EACH,1
90,00257251000000,CAESAR SALAD,2014-02-05,62.55,9.0,6.95,,EACH,1
90,00257251000000,CAESAR SALAD,2014-02-06,69.5,10.0,6.95,,EACH,1
90,00257251000000,CAESAR SALAD,2014-02-07,62.55,9.0,6.95,,EACH,1
90,00257251000000,CAESAR SALAD,2014-02-08,13.9,2.0,6.95,,EACH,1
90,00257251000000,CAESAR SALAD,2014-02-09,85.35,12.28,6.95,,EACH,1
90,00257251000000,CAESAR SALAD,2014-02-10,13.9,2.0,6.95,,EACH,1
90,00257251000000,CAESAR SALAD,2014-02-11,34.75,5.0,6.95,,EACH,1
