store_id,upc_code,item_name,date,amount,quantity,unit_price,category,size,msu
90,00252174000007,SALMON NICOISE S,2014-01-03,17.0,2.0,8.5,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-01-04,8.5,1.0,8.5,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-01-05,34.0,4.0,8.5,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-01-08,25.5,3.0,8.5,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-01-09,8.5,1.0,8.5,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-01-13,25.5,3.0,8.5,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-01-14,8.5,1.0,8.5,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-01-15,34.0,4.0,8.5,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-01-16,25.5,3.0,8.5,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-01-17,8.5,1.0,8.5,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-01-18,25.5,3.0,8.5,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-01-19,25.5,3.0,8.5,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-01-20,8.5,1.0,8.5,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-01-22,8.5,1.0,8.5,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-01-23,25.5,3.0,8.5,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-01-25,17.0,2.0,8.5,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-01-26,8.5,1.0,8.5,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-01-27,17.0,2.0,8.5,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-01-28,42.5,5.0,8.5,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-01-29,8.5,1.0,8.5,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-01-30,8.5,1.0,8.5,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-01-31,17.0,2.0,8.5,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-02-04,42.5,5.0,8.5,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-02-06,8.5,1.0,8.5,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-02-08,17.0,2.0,8.5,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-02-09,17.0,2.0,8.5,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-02-12,25.5,3.0,8.5,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-02-13,42.5,5.0,8.5,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-02-14,34.0,4.0,8.5,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-02-15,42.5,5.0,8.5,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-02-17,8.5,1.0,8.5,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-02-18,25.5,3.0,8.5,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-02-21,17.0,1.7,10.0,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-02-22,25.5,2.55,10.0,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-02-24,8.5,0.85,10.0,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-02-25,19.98,2.0,9.99,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-02-26,19.98,2.0,9.99,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-03-01,9.99,1.0,9.99,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-03-03,49.95,5.0,9.99,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-03-04,9.99,1.0,9.99,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-03-05,19.98,2.0,9.99,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-03-07,19.98,2.0,9.99,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-03-08,19.98,2.0,9.99,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-03-09,19.98,2.0,9.99,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-03-10,19.98,2.0,9.99,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-03-11,29.97,3.0,9.99,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-03-12,19.98,2.0,9.99,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-03-13,29.97,3.0,9.99,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-03-14,9.99,1.0,9.99,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-03-16,29.97,3.0,9.99,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-03-18,19.98,2.0,9.99,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-03-20,19.98,2.0,9.99,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-03-21,19.98,2.0,9.99,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-03-22,19.98,2.0,9.99,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-03-24,9.99,1.0,9.99,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-03-25,59.94,6.0,9.99,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-03-26,49.95,5.0,9.99,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-03-27,29.97,3.0,9.99,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-03-29,29.97,3.0,9.99,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-03-31,19.98,2.0,9.99,,EACH,1
90,00252174000007,SALMON NICOISE S,2014-04-01,19.98,2.0,9.99,,EACH,1
