store_id,upc_code,item_name,date,amount,quantity,unit_price,category,size,msu
90,00271124000003,ORG OLIVE LOAF,2014-01-03,5.99,1.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-01-04,11.98,2.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-01-05,5.99,1.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-01-06,11.98,2.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-01-07,11.98,2.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-01-09,5.99,1.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-01-10,5.99,1.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-01-16,5.99,1.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-01-18,5.99,1.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-01-20,5.99,1.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-01-21,11.98,2.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-01-22,11.98,2.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-01-24,11.98,2.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-01-26,5.99,1.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-01-27,5.99,1.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-01-29,5.99,1.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-02-01,5.99,1.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-02-02,17.97,3.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-02-03,5.99,1.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-02-04,11.98,2.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-02-07,11.98,2.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-02-09,11.98,2.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-02-11,5.99,1.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-02-13,11.98,2.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-02-14,5.99,1.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-02-15,11.98,2.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-02-17,5.99,1.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-02-22,11.98,2.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-02-26,11.98,2.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-03-01,5.99,1.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-03-02,11.98,2.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-03-03,11.98,2.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-03-07,5.99,1.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-03-08,11.98,2.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-03-09,11.98,2.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-03-11,5.99,1.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-03-12,11.98,2.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-03-13,11.98,2.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-03-15,5.99,1.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-03-16,5.99,1.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-03-21,11.98,2.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-03-22,11.98,2.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-03-23,5.99,1.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-03-25,5.99,1.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-03-27,5.99,1.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-03-28,5.99,1.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-03-31,5.99,1.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-04-01,5.99,1.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-04-03,5.99,1.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-04-06,11.98,2.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-04-09,11.98,2.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-04-11,5.99,1.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-04-12,5.99,1.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-04-14,5.99,1.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-04-17,5.99,1.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2014-04-19,11.98,2.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2015-01-12,5.99,1.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2015-01-13,5.99,1.0,5.99,,EA,1
90,00271124000003,ORG OLIVE LOAF,2018-10-05,5.99,1.0,5.99,,EA,1
