store_id,upc_code,item_name,date,amount,quantity,unit_price,category,size,msu
90,00252176000005,SALMON NICOISE S,2014-01-02,71.94,6.0,11.99,,EACH,1
90,00252176000005,SALMON NICOISE S,2014-01-03,47.96,4.0,11.99,,EACH,1
90,00252176000005,SALMON NICOISE S,2014-01-04,47.96,4.0,11.99,,EACH,1
90,00252176000005,SALMON NICOISE S,2014-01-05,59.95,5.0,11.99,,EACH,1
90,00252176000005,SALMON NICOISE S,2014-01-06,131.89,11.0,11.99,,EACH,1
90,00252176000005,SALMON NICOISE S,2014-01-07,83.93,7.0,11.99,,EACH,1
90,00252176000005,SALMON NICOISE S,2014-01-08,83.93,7.0,11.99,,EACH,1
90,00252176000005,SALMON NICOISE S,2014-01-09,71.94,6.0,11.99,,EACH,1
90,00252176000005,SALMON NICOISE S,2014-01-10,107.91,9.0,11.99,,EACH,1
90,00252176000005,SALMON NICOISE S,2014-01-11,23.98,2.0,11.99,,EACH,1
90,00252176000005,SALMON NICOISE S,2014-01-12,71.94,6.0,11.99,,EACH,1
90,00252176000005,SALMON NICOISE S,2014-01-13,47.96,4.0,11.99,,EACH,1
90,00252176000005,SALMON NICOISE S,2014-01-14,95.92,8.0,11.99,,EACH,1
90,00252176000005,SALMON NICOISE S,2014-01-15,71.94,6.0,11.99,,EACH,1
90,00252176000005,SALMON NICOISE S,2014-01-16,59.95,5.0,11.99,,EACH,1
90,00252176000005,SALMON NICOISE S,2014-01-17,59.95,5.0,11.99,,EACH,1
90,00252176000005,SALMON NICOISE S,2014-01-18,47.96,4.0,11.99,,EACH,1
90,00252176000005,SALMON NICOISE S,2014-01-19,131.89,11.0,11.99,,EACH,1
90,00252176000005,SALMON NICOISE S,2014-01-20,71.94,6.0,11.99,,EACH,1
90,00252176000005,SALMON NICOISE S,2014-01-21,47.96,4.0,11.99,,EACH,1
90,00252176000005,SALMON NICOISE S,2014-01-22,47.96,4.0,11.99,,EACH,1
90,00252176000005,SALMON NICOISE S,2014-01-23,107.91,9.0,11.99,,EACH,1
90,00252176000005,SALMON NICOISE S,2014-01-24,71.94,6.0,11.99,,EACH,1
90,00252176000005,SALMON NICOISE S,2014-01-25,47.96,4.0,11.99,,EACH,1
90,00252176000005,SALMON NICOISE S,2014-01-26,59.95,5.0,11.99,,EACH,1
90,00252176000005,SALMON NICOISE S,2014-01-27,71.94,6.0,11.99,,EACH,1
90,00252176000005,SALMON NICOISE S,2014-01-28,35.97,3.0,11.99,,EACH,1
90,00252176000005,SALMON NICOISE S,2014-01-29,107.91,9.0,11.99,,EACH,1
90,00252176000005,SALMON NICOISE S,2014-01-30,59.95,5.0,11.99,,EACH,1
90,00252176000005,SALMON NICOISE S,2014-01-31,95.92,8.0,11.99,,EACH,1
90,00252176000005,SALMON NICOISE S,2014-02-01,47.96,4.0,11.99,,EACH,1
90,00252176000005,SALMON NICOISE S,2014-02-03,71.94,6.0,11.99,,EACH,1
90,00252176000005,SALMON NICOISE S,2014-02-04,107.91,9.0,11.99,,EACH,1
90,00252176000005,SALMON NICOISE S,2014-02-05,11.99,1.0,11.99,,EACH,1
90,00252176000005,SALMON NICOISE S,2014-02-06,59.95,5.0,11.99,,EACH,1
90,00252176000005,SALMON NICOISE S,2014-02-07,71.94,6.0,11.99,,EACH,1
90,00252176000005,SALMON NICOISE S,2014-02-08,83.93,7.0,11.99,,EACH,1
