store_id,upc_code,item_name,date,amount,quantity,unit_price,category,size,msu
90,00257267000001,CHINESE CHICKEN,2014-01-02,76.93,7.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-01-03,43.96,4.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-01-04,87.92,8.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-01-05,76.93,7.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-01-06,164.85,15.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-01-07,32.97,3.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-01-08,109.9,10.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-01-09,32.97,3.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-01-10,120.89,11.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-01-11,65.94,6.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-01-12,32.97,3.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-01-13,32.97,3.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-01-14,98.91,9.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-01-15,76.93,7.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-01-16,76.93,7.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-01-17,87.92,8.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-01-18,10.99,1.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-01-19,76.93,7.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-01-20,142.87,13.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-01-21,43.96,4.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-01-22,98.91,9.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-01-23,21.98,2.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-01-24,21.98,2.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-01-25,10.99,1.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-01-26,120.89,11.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-01-27,54.95,5.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-01-28,54.95,5.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-01-29,76.93,7.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-01-30,32.97,3.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-01-31,65.94,6.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-02-01,87.92,8.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-02-02,87.92,8.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-02-03,65.94,6.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-02-04,32.97,3.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-02-05,54.95,5.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-02-06,65.94,6.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-02-07,54.95,5.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-02-08,98.91,9.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-02-09,65.94,6.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-02-10,43.96,4.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-02-11,76.93,7.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-02-12,109.9,10.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-02-13,43.96,4.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-02-14,76.93,7.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-02-15,32.97,3.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-02-16,76.93,7.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-02-17,87.92,8.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-02-18,87.92,8.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-02-19,98.91,9.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-02-20,65.94,6.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-02-21,54.95,5.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-02-22,76.93,7.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-02-23,109.9,10.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-02-24,98.91,9.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-02-25,65.94,6.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-02-26,65.94,6.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-02-27,98.91,9.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-02-28,186.83,17.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-03-01,21.98,2.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-03-02,10.99,1.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-03-03,98.91,9.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-03-04,76.93,7.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-03-05,65.94,6.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-03-06,120.89,11.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-03-07,65.94,6.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-03-08,43.96,4.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-03-09,87.92,8.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-03-10,98.91,9.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-03-11,76.93,7.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-03-12,87.92,8.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-03-13,76.93,7.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-03-14,98.91,9.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-03-15,54.95,5.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-03-16,109.9,10.0,10.99,,EACH,1
90,00257267000001,CHINESE CHICKEN,2014-03-18,87.92,8.0,10.99,,EACH,1
