store_id,upc_code,item_name,date,amount,quantity,unit_price,category,size,msu
90,00257257000004,TACO SALAD,2014-01-02,111.3,14.0,7.95,,EACH,1
90,00257257000004,TACO SALAD,2014-01-03,7.95,1.0,7.95,,EACH,1
90,00257257000004,TACO SALAD,2014-01-04,47.7,6.0,7.95,,EACH,1
90,00257257000004,TACO SALAD,2014-01-05,31.8,4.0,7.95,,EACH,1
90,00257257000004,TACO SALAD,2014-01-06,95.4,12.0,7.95,,EACH,1
90,00257257000004,TACO SALAD,2014-01-07,63.6,8.0,7.95,,EACH,1
90,00257257000004,TACO SALAD,2014-01-08,39.75,5.0,7.95,,EACH,1
90,00257257000004,TACO SALAD,2014-01-09,71.55,9.0,7.95,,EACH,1
90,00257257000004,TACO SALAD,2014-01-10,55.65,7.0,7.95,,EACH,1
90,00257257000004,TACO SALAD,2014-01-11,55.65,7.0,7.95,,EACH,1
90,00257257000004,TACO SALAD,2014-01-12,31.8,4.0,7.95,,EACH,1
90,00257257000004,TACO SALAD,2014-01-13,23.85,3.0,7.95,,EACH,1
90,00257257000004,TACO SALAD,2014-01-14,79.5,10.0,7.95,,EACH,1
90,00257257000004,TACO SALAD,2014-01-15,55.65,7.0,7.95,,EACH,1
90,00257257000004,TACO SALAD,2014-01-16,15.9,2.0,7.95,,EACH,1
90,00257257000004,TACO SALAD,2014-01-18,15.9,2.0,7.95,,EACH,1
90,00257257000004,TACO SALAD,2014-01-19,63.6,8.0,7.95,,EACH,1
90,00257257000004,TACO SALAD,2014-01-20,23.85,3.0,7.95,,EACH,1
90,00257257000004,TACO SALAD,2014-01-21,63.6,8.0,7.95,,EACH,1
90,00257257000004,TACO SALAD,2014-01-22,63.6,8.0,7.95,,EACH,1
90,00257257000004,TACO SALAD,2014-01-23,95.4,12.0,7.95,,EACH,1
90,00257257000004,TACO SALAD,2014-01-24,31.8,4.0,7.95,,EACH,1
90,00257257000004,TACO SALAD,2014-01-25,55.65,7.0,7.95,,EACH,1
90,00257257000004,TACO SALAD,2014-01-26,31.8,4.0,7.95,,EACH,1
90,00257257000004,TACO SALAD,2014-01-27,23.85,3.0,7.95,,EACH,1
90,00257257000004,TACO SALAD,2014-01-28,31.8,4.0,7.95,,EACH,1
90,00257257000004,TACO SALAD,2014-01-29,71.55,9.0,7.95,,EACH,1
90,00257257000004,TACO SALAD,2014-01-30,23.85,3.0,7.95,,EACH,1
90,00257257000004,TACO SALAD,2014-01-31,71.55,9.0,7.95,,EACH,1
90,00257257000004,TACO SALAD,2014-02-01,55.65,7.0,7.95,,EACH,1
90,00257257000004,TACO SALAD,2014-02-02,39.75,5.0,7.95,,EACH,1
90,00257257000004,TACO SALAD,2014-02-03,71.55,9.0,7.95,,EACH,1
90,00257257000004,TACO SALAD,2014-02-04,47.7,6.0,7.95,,EACH,1
90,00257257000004,TACO SALAD,2014-02-05,79.5,10.0,7.95,,EACH,1
90,00257257000004,TACO SALAD,2014-02-06,31.8,4.0,7.95,,EACH,1
90,00257257000004,TACO SALAD,2014-02-07,39.75,5.0,7.95,,EACH,1
90,00257257000004,TACO SALAD,2014-02-08,39.75,5.0,7.95,,EACH,1
90,00257257000004,TACO SALAD,2014-02-09,39.75,5.0,7.95,,EACH,1
90,00257257000004,TACO SALAD,2014-02-10,87.45,11.0,7.95,,EACH,1
90,00257257000004,TACO SALAD,2014-02-11,31.8,4.0,7.95,,EACH,1
90,00257257000004,TACO SALAD,2014-02-12,39.75,5.0,7.95,,EACH,1
90,00257257000004,TACO SALAD,2014-02-13,39.75,5.0,7.95,,EACH,1
90,00257257000004,TACO SALAD,2014-02-14,23.85,3.0,7.95,,EACH,1
90,00257257000004,TACO SALAD,2014-02-15,23.85,3.0,7.95,,EACH,1
90,00257257000004,TACO SALAD,2014-02-16,63.6,8.0,7.95,,EACH,1
90,00257257000004,TACO SALAD,2014-02-17,87.45,11.0,7.95,,EACH,1
90,00257257000004,TACO SALAD,2014-02-18,63.6,8.0,7.95,,EACH,1
90,00257257000004,TACO SALAD,2014-02-19,31.8,4.0,7.95,,EACH,1
90,00257257000004,TACO SALAD,2014-02-20,15.9,2.0,7.95,,EACH,1
90,00257257000004,TACO SALAD,2014-02-21,39.75,4.0,9.94,,EACH,1
90,00257257000004,TACO SALAD,2014-02-22,23.85,2.4,9.94,,EACH,1
90,00257257000004,TACO SALAD,2014-02-23,39.75,4.0,9.94,,EACH,1
90,00257257000004,TACO SALAD,2014-02-24,87.45,8.8,9.94,,EACH,1
90,00257257000004,TACO SALAD,2014-02-25,29.97,3.0,9.99,,EACH,1
90,00257257000004,TACO SALAD,2014-02-25,7.95,0.8,9.94,,EACH,1
90,00257257000004,TACO SALAD,2014-02-26,31.8,3.2,9.94,,EACH,1
90,00257257000004,TACO SALAD,2014-02-26,79.92,8.0,9.99,,EACH,1
90,00257257000004,TACO SALAD,2014-02-27,7.95,0.8,9.94,,EACH,1
90,00257257000004,TACO SALAD,2014-02-27,109.89,11.0,9.99,,EACH,1
90,00257257000004,TACO SALAD,2014-02-28,39.96,4.0,9.99,,EACH,1
90,00257257000004,TACO SALAD,2014-03-01,29.97,3.0,9.99,,EACH,1
90,00257257000004,TACO SALAD,2014-03-02,49.95,5.0,9.99,,EACH,1
90,00257257000004,TACO SALAD,2014-03-03,129.87,13.0,9.99,,EACH,1
90,00257257000004,TACO SALAD,2014-03-04,99.9,10.0,9.99,,EACH,1
90,00257257000004,TACO SALAD,2014-03-05,59.94,6.0,9.99,,EACH,1
90,00257257000004,TACO SALAD,2014-03-06,69.93,7.0,9.99,,EACH,1
90,00257257000004,TACO SALAD,2014-03-07,89.91,9.0,9.99,,EACH,1
