store_id,upc_code,item_name,date,amount,quantity,unit_price,category,size,msu
90,00271011000000,SWEET BAGUETTE,2014-01-03,14.1,6.0,2.35,,,1
90,00271011000000,SWEET BAGUETTE,2014-01-04,16.45,7.0,2.35,,,1
90,00271011000000,SWEET BAGUETTE,2014-01-05,7.05,3.0,2.35,,,1
90,00271011000000,SWEET BAGUETTE,2014-01-07,2.35,1.0,2.35,,,1
90,00271011000000,SWEET BAGUETTE,2014-01-09,2.35,1.0,2.35,,,1
90,00271011000000,SWEET BAGUETTE,2014-01-10,11.75,5.0,2.35,,,1
90,00271011000000,SWEET BAGUETTE,2014-01-11,2.35,1.0,2.35,,,1
90,00271011000000,SWEET BAGUETTE,2014-01-12,2.35,1.0,2.35,,,1
90,00271011000000,SWEET BAGUETTE,2014-01-16,4.7,2.0,2.35,,,1
90,00271011000000,SWEET BAGUETTE,2014-01-17,7.05,3.0,2.35,,,1
90,00271011000000,SWEET BAGUETTE,2014-01-18,7.05,3.0,2.35,,,1
90,00271011000000,SWEET BAGUETTE,2014-01-19,2.35,1.0,2.35,,,1
90,00271011000000,SWEET BAGUETTE,2014-01-24,2.35,1.0,2.35,,,1
90,00271011000000,SWEET BAGUETTE,2014-01-25,2.35,1.0,2.35,,,1
90,00271011000000,SWEET BAGUETTE,2014-01-26,9.4,4.0,2.35,,,1
90,00271011000000,SWEET BAGUETTE,2014-01-29,4.7,2.0,2.35,,,1
90,00271011000000,SWEET BAGUETTE,2014-02-01,18.8,8.0,2.35,,,1
90,00271011000000,SWEET BAGUETTE,2014-02-02,39.95,17.0,2.35,,,1
90,00271011000000,SWEET BAGUETTE,2014-02-06,2.35,1.0,2.35,,,1
90,00271011000000,SWEET BAGUETTE,2014-02-07,2.35,1.0,2.35,,,1
90,00271011000000,SWEET BAGUETTE,2014-02-08,7.05,3.0,2.35,,,1
90,00271011000000,SWEET BAGUETTE,2014-02-09,9.4,4.0,2.35,,,1
