store_id,upc_code,item_name,date,amount,quantity,unit_price,category,size,msu
90,712118,RICHARD'S RYE,1/6/2014,3.35,1,3.35,,Each,1
90,712118,RICHARD'S RYE,1/9/2014,3.35,1,3.35,,Each,1
90,712118,RICHARD'S RYE,4/19/2014,3.35,1,3.35,,Each,1
90,712118,RICHARD'S RYE,5/18/2014,3.35,1,3.35,,Each,1
90,712118,RICHARD'S RYE,5/29/2014,4.5,1,4.5,,Each,1
90,712118,RICHARD'S RYE,6/4/2014,4.5,1,4.5,,Each,1
90,712118,RICHARD'S RYE,6/5/2014,9,2,4.5,,Each,1
90,712118,RICHARD'S RYE,6/6/2014,4.5,1,4.5,,Each,1
90,712118,RICHARD'S RYE,6/8/2014,4.5,1,4.5,,Each,1
90,712118,RICHARD'S RYE,6/9/2014,9,2,4.5,,Each,1
90,712118,RICHARD'S RYE,6/10/2014,18,4,4.5,,Each,1
90,712118,RICHARD'S RYE,6/12/2014,4.5,1,4.5,,Each,1
90,712118,RICHARD'S RYE,6/14/2014,9,2,4.5,,Each,1
90,712118,RICHARD'S RYE,6/15/2014,4.5,1,4.5,,Each,1
90,712118,RICHARD'S RYE,6/16/2014,9,2,4.5,,Each,1
90,712118,RICHARD'S RYE,6/17/2014,4.5,1,4.5,,Each,1
90,712118,RICHARD'S RYE,6/18/2014,4.5,1,4.5,,Each,1
90,712118,RICHARD'S RYE,6/19/2014,13.5,3,4.5,,Each,1
90,712118,RICHARD'S RYE,6/20/2014,9,2,4.5,,Each,1
90,712118,RICHARD'S RYE,6/21/2014,4.5,1,4.5,,Each,1
90,712118,RICHARD'S RYE,6/22/2014,9,2,4.5,,Each,1
90,712118,RICHARD'S RYE,6/24/2014,9,2,4.5,,Each,1
90,712118,RICHARD'S RYE,6/25/2014,4.5,1,4.5,,Each,1
90,712118,RICHARD'S RYE,6/26/2014,4.5,1,4.5,,Each,1
90,712118,RICHARD'S RYE,6/30/2014,4.5,1,4.5,,Each,1
90,712118,RICHARD'S RYE,7/3/2014,18,4,4.5,,Each,1
90,712118,RICHARD'S RYE,7/6/2014,9,2,4.5,,Each,1
90,712118,RICHARD'S RYE,7/7/2014,9,2,4.5,,Each,1
90,712118,RICHARD'S RYE,7/8/2014,13.5,3,4.5,,Each,1
90,712118,RICHARD'S RYE,7/9/2014,9,2,4.5,,Each,1
90,712118,RICHARD'S RYE,7/13/2014,9,2,4.5,,Each,1
90,712118,RICHARD'S RYE,7/14/2014,9,2,4.5,,Each,1
90,712118,RICHARD'S RYE,7/15/2014,4.5,1,4.5,,Each,1
90,712118,RICHARD'S RYE,7/17/2014,4.5,1,4.5,,Each,1
90,712118,RICHARD'S RYE,7/18/2014,4.5,1,4.5,,Each,1
90,712118,RICHARD'S RYE,7/20/2014,13.5,3,4.5,,Each,1
90,712118,RICHARD'S RYE,7/21/2014,4.5,1,4.5,,Each,1
90,712118,RICHARD'S RYE,7/26/2014,13.5,3,4.5,,Each,1
90,712118,RICHARD'S RYE,7/27/2014,18,4,4.5,,Each,1
90,712118,RICHARD'S RYE,7/28/2014,4.5,1,4.5,,Each,1
90,712118,RICHARD'S RYE,7/31/2014,4.5,1,4.5,,Each,1
90,712118,RICHARD'S RYE,8/1/2014,13.5,3,4.5,,Each,1
90,712118,RICHARD'S RYE,8/3/2014,9,2,4.5,,Each,1
90,712118,RICHARD'S RYE,8/4/2014,9,2,4.5,,Each,1
90,712118,RICHARD'S RYE,8/5/2014,9,2,4.5,,Each,1
90,712118,RICHARD'S RYE,8/7/2014,4.5,1,4.5,,Each,1
90,712118,RICHARD'S RYE,8/8/2014,4.5,1,4.5,,Each,1
90,712118,RICHARD'S RYE,8/10/2014,9,2,4.5,,Each,1
90,712118,RICHARD'S RYE,8/11/2014,4.5,1,4.5,,Each,1
90,712118,RICHARD'S RYE,8/14/2014,4.5,1,4.5,,Each,1
90,712118,RICHARD'S RYE,8/15/2014,4.5,1,4.5,,Each,1
90,712118,RICHARD'S RYE,8/16/2014,4.5,1,4.5,,Each,1
90,712118,RICHARD'S RYE,8/17/2014,13.5,3,4.5,,Each,1
90,712118,RICHARD'S RYE,8/18/2014,13.5,3,4.5,,Each,1
90,712118,RICHARD'S RYE,8/19/2014,4.5,1,4.5,,Each,1
90,712118,RICHARD'S RYE,8/20/2014,4.5,1,4.5,,Each,1
90,712118,RICHARD'S RYE,8/21/2014,9,2,4.5,,Each,1
90,712118,RICHARD'S RYE,8/23/2014,13.5,3,4.5,,Each,1
90,712118,RICHARD'S RYE,8/24/2014,9,2,4.5,,Each,1
90,712118,RICHARD'S RYE,8/26/2014,4.5,1,4.5,,Each,1
90,712118,RICHARD'S RYE,8/27/2014,4.5,1,4.5,,Each,1
90,712118,RICHARD'S RYE,8/28/2014,4.5,1,4.5,,Each,1
90,712118,RICHARD'S RYE,8/29/2014,9,2,4.5,,Each,1
90,712118,RICHARD'S RYE,8/30/2014,4.5,1,4.5,,Each,1
90,712118,RICHARD'S RYE,8/31/2014,13.5,3,4.5,,Each,1
90,712118,RICHARD'S RYE,9/1/2014,4.5,1,4.5,,Each,1
90,712118,RICHARD'S RYE,9/2/2014,9,2,4.5,,Each,1
90,712118,RICHARD'S RYE,9/3/2014,3.35,1,3.35,,Each,1
90,712118,RICHARD'S RYE,9/3/2014,4.5,1,4.5,,Each,1
90,712118,RICHARD'S RYE,9/6/2014,3.35,1,3.35,,Each,1
90,712118,RICHARD'S RYE,9/7/2014,10.05,3,3.35,,Each,1
90,712118,RICHARD'S RYE,9/8/2014,3.35,1,3.35,,Each,1
90,712118,RICHARD'S RYE,9/9/2014,6.7,2,3.35,,Each,1
