store_id,upc_code,item_name,date,amount,quantity,unit_price,category,size,msu
90,00000000712415,SOUR BAGUETTE,2014-01-02,63.45,27.0,2.35,,,1
90,00000000712415,SOUR BAGUETTE,2014-01-03,39.95,17.0,2.35,,,1
90,00000000712415,SOUR BAGUETTE,2014-01-04,77.55,33.0,2.35,,,1
90,00000000712415,SOUR BAGUETTE,2014-01-05,72.85,31.0,2.35,,,1
90,00000000712415,SOUR BAGUETTE,2014-01-06,56.4,24.0,2.35,,,1
90,00000000712415,SOUR BAGUETTE,2014-01-07,39.95,17.0,2.35,,,1
90,00000000712415,SOUR BAGUETTE,2014-01-08,56.4,24.0,2.35,,,1
90,00000000712415,SOUR BAGUETTE,2014-01-09,51.7,22.0,2.35,,,1
90,00000000712415,SOUR BAGUETTE,2014-01-10,56.4,24.0,2.35,,,1
90,00000000712415,SOUR BAGUETTE,2014-01-11,23.5,10.0,2.35,,,1
90,00000000712415,SOUR BAGUETTE,2014-01-12,56.4,24.0,2.35,,,1
90,00000000712415,SOUR BAGUETTE,2014-01-13,54.05,23.0,2.35,,,1
90,00000000712415,SOUR BAGUETTE,2014-01-14,32.9,14.0,2.35,,,1
90,00000000712415,SOUR BAGUETTE,2014-01-15,51.7,22.0,2.35,,,1
90,00000000712415,SOUR BAGUETTE,2014-01-16,47.0,20.0,2.35,,,1
90,00000000712415,SOUR BAGUETTE,2014-01-17,65.8,28.0,2.35,,,1
90,00000000712415,SOUR BAGUETTE,2014-01-18,35.25,15.0,2.35,,,1
90,00000000712415,SOUR BAGUETTE,2014-01-19,56.4,24.0,2.35,,,1
90,00000000712415,SOUR BAGUETTE,2014-01-20,82.25,35.0,2.35,,,1
90,00000000712415,SOUR BAGUETTE,2014-01-21,42.3,18.0,2.35,,,1
90,00000000712415,SOUR BAGUETTE,2014-01-22,37.6,16.0,2.35,,,1
90,00000000712415,SOUR BAGUETTE,2014-01-23,61.1,26.0,2.35,,,1
90,00000000712415,SOUR BAGUETTE,2014-01-24,63.45,27.0,2.35,,,1
90,00000000712415,SOUR BAGUETTE,2014-01-25,61.1,26.0,2.35,,,1
90,00000000712415,SOUR BAGUETTE,2014-01-26,49.35,21.0,2.35,,,1
90,00000000712415,SOUR BAGUETTE,2014-01-27,65.8,28.0,2.35,,,1
90,00000000712415,SOUR BAGUETTE,2014-01-28,39.95,17.0,2.35,,,1
90,00000000712415,SOUR BAGUETTE,2014-01-29,51.7,22.0,2.35,,,1
90,00000000712415,SOUR BAGUETTE,2014-01-30,42.3,18.0,2.35,,,1
90,00000000712415,SOUR BAGUETTE,2014-01-31,54.05,23.0,2.35,,,1
90,00000000712415,SOUR BAGUETTE,2014-02-01,35.25,15.0,2.35,,,1
